grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
blogricaantunes,0.47058823529411764,0.0,0.0,0.4,0.11764705882352941,0.0,0.011764705882352941,0.375,0.0,0.041666666666666664,0.4375,0.14583333333333334,0.0,0.0
bluealpinist,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.3888888888888889,0.16666666666666666,0.0,0.1111111111111111
boatecossacou,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
boaveis,0.2857142857142857,0.0,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.5,0.0,0.0,0.25,0.25,0.0,0.0
bohemiananthem,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0
boiolinhaeilish,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0
bollemdb,0.5,0.0,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.0,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.11764705882352941
borbulhante,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,0.42857142857142855,0.14285714285714285,0.0,0.09523809523809523
borgesdiogos,0.375,0.0625,0.0,0.125,0.3125,0.0,0.125,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111
botelho_lari,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0
bottledrainbows,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0
bozoando,0.13,0.02,0.01,0.45,0.27,0.0,0.12,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842
bozohater,0.25,0.0,0.0625,0.3125,0.3125,0.0,0.0625,0.21052631578947367,0.02631578947368421,0.13157894736842105,0.34210526315789475,0.15789473684210525,0.02631578947368421,0.10526315789473684
bpitteri,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.0
brancofonseca,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
brasilavant,0.35714285714285715,0.023809523809523808,0.14285714285714285,0.21428571428571427,0.19047619047619047,0.0,0.07142857142857142,0.25,0.0,0.125,0.5,0.0,0.0,0.125
brasildefatorj,0.25,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.17647058823529413,0.0,0.058823529411764705,0.7647058823529411,0.0,0.0,0.0
brasileirazill,0.37037037037037035,0.0,0.037037037037037035,0.4074074074074074,0.037037037037037035,0.0,0.14814814814814814,0.3170731707317073,0.024390243902439025,0.12195121951219512,0.34146341463414637,0.17073170731707318,0.0,0.024390243902439025
brauhardt,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.5,0.2,0.1,0.0
brendabefs,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0
brianovisk,0.25,0.0,0.08333333333333333,0.4583333333333333,0.125,0.0,0.08333333333333333,0.2727272727272727,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182
brincandotb,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.36,0.02,0.06,0.28,0.18,0.02,0.08
brkupinnock,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111
bru_merlin,0.35294117647058826,0.0,0.0,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0
brunaale_hg,0.4166666666666667,0.0,0.125,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.25,0.041666666666666664,0.08333333333333333,0.5,0.125,0.0,0.0
brunapii,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.5625,0.0,0.0,0.1875,0.25,0.0,0.0
bruno_cves,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.42105263157894735,0.15789473684210525,0.0,0.05263157894736842,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.34615384615384615,0.23076923076923078,0.0,0.07692307692307693
bruno_eug1,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.5,0.0,0.125,0.0,0.375,0.0,0.0
bruno_reis,0.25,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.08333333333333333,0.36,0.0,0.2,0.24,0.08,0.0,0.12
brunoalmeidams,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.4,0.0,0.1,0.3,0.2,0.0,0.0
brunobcastro,0.25,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.0
brunofreire,0.2,0.1,0.1,0.5,0.1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
brunomazieri_,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.0,0.0,0.1,0.0,0.3,0.2,0.4,0.0,0.0
brunomeiraadv,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1,0.0,0.1,0.6,0.1,0.0,0.1
brunomidauar,0.25806451612903225,0.03225806451612903,0.12903225806451613,0.22580645161290322,0.1935483870967742,0.0,0.16129032258064516,0.423728813559322,0.03389830508474576,0.13559322033898305,0.2542372881355932,0.05084745762711865,0.03389830508474576,0.06779661016949153
brupam,0.3,0.0,0.1,0.3,0.2,0.0,0.1,0.3125,0.0,0.125,0.125,0.25,0.0625,0.125
bruprosal,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.25,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
brusteff,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0
brvnosz,0.2727272727272727,0.045454545454545456,0.4090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.045454545454545456,0.25,0.0,0.25,0.32142857142857145,0.14285714285714285,0.0,0.03571428571428571
btepiphany,0.2857142857142857,0.0,0.09523809523809523,0.38095238095238093,0.14285714285714285,0.0,0.09523809523809523,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,0.0,0.0
bu_batera,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.25,0.0,0.0,0.375,0.375,0.0,0.0
bug_vincent,0.3,0.0,0.2,0.4,0.0,0.0,0.1,0.15384615384615385,0.09615384615384616,0.1346153846153846,0.2692307692307692,0.25,0.019230769230769232,0.07692307692307693
